@RELATION 'spo0.names'

@ATTRIBUTE t0_green                                numeric
@ATTRIBUTE t0_red                                  numeric
@ATTRIBUTE t0Point5_green_bkg                      numeric
@ATTRIBUTE t0Point5_red                            numeric
@ATTRIBUTE t0Point5_flag                           numeric
@ATTRIBUTE t2_green                                numeric
@ATTRIBUTE t2_red                                  numeric
@ATTRIBUTE t5_green                                numeric
@ATTRIBUTE t5_green_bkg                            numeric
@ATTRIBUTE t5_flag                                 numeric
@ATTRIBUTE t7_green_bkg                            numeric
@ATTRIBUTE t7_red_bkg                              numeric
@ATTRIBUTE t9_green                                numeric
@ATTRIBUTE t9_red_bkg                              numeric
@ATTRIBUTE t11Point5_green                         numeric
@ATTRIBUTE t11Point5_red                           numeric
@ATTRIBUTE gal_ndt80_green_bkg                     numeric
@ATTRIBUTE ndt80_delete_early_green                numeric
@ATTRIBUTE ndt80_delete_early_flag                 numeric
@ATTRIBUTE ndt80_delete_mid_green                  numeric
@ATTRIBUTE t0_correlation                          numeric
@ATTRIBUTE t5_correlation                          numeric
@ATTRIBUTE t7_correlation                          numeric
@ATTRIBUTE t0_regression                           numeric
@ATTRIBUTE t0Point5_regression                     numeric
@ATTRIBUTE t2_regression                           numeric
@ATTRIBUTE t5_regression                           numeric
@ATTRIBUTE t7_regression                           numeric
@ATTRIBUTE t9_regression                           numeric
@ATTRIBUTE t11Point5_regression                    numeric
@ATTRIBUTE ndt80_delete_early_regression           numeric
@ATTRIBUTE ndt80_delete_mid_regression             numeric
@ATTRIBUTE t0_g/r_ratio                            numeric
@ATTRIBUTE t2_g/r_ratio                            numeric
@ATTRIBUTE t5_g/r_ratio                            numeric
@ATTRIBUTE t7_g/r_ratio                            numeric
@ATTRIBUTE t9_g/r_ratio                            numeric
@ATTRIBUTE t11Point5_g/r_ratio                     numeric
@ATTRIBUTE ndt80_delete_early_g/r_ratio            numeric
@ATTRIBUTE ndt80_delete_mid_g/r_ratio              numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
1990,1531,1114,1102,0,1656,807,2470,1354,0,1465,1199,1676,1038,2745,2872,1257,2318,0,2033,0.887,0.909,0.654,0.83,2.414,2.276,1.144,1.419,0.556,0.883,3.758,2.914,0.94,2.35,1.31,2.17,1.01,0.88,1.75,3.49,11/02/01@11/04/01@11/06/01@12/01/01@16/03/03
4592,3841,1243,5279,0,3497,3331,3419,1530,0,1748,1988,3223,1322,2597,6362,1185,878,0,1122,0.838,0.896,0.867,0.863,0.659,0.84,0.362,0.119,0.221,0.18,0.23,0.192,1.06,0.86,0.37,0.13,0.27,0.25,0.39,0.26,10/03/01/01@10/03/02/01@43/01/03/09
2179,1309,1205,1623,0,1813,2042,2165,1488,0,1740,1312,1955,1176,1522,1211,1142,983,0,1209,0.652,0.855,0.91,0.791,0.898,0.428,0.407,0.339,0.332,0.611,0.15,0.306,1.35,0.47,0.45,0.35,0.66,0.81,4.19,0.17,99
2110,1243,1287,2699,0,1792,2390,2437,1857,0,1533,967,2346,1308,1619,1445,1104,876,0,1295,0.73,0.769,0.815,0.807,0.47,0.296,0.154,0.161,0.164,0.835,0.12,0.121,1.39,0.36,0.17,0.21,0.26,0.86,1.02,0.13,10/01/05/03/01@10/03/02/01
6715,5528,1400,7229,0,5096,3171,6146,1795,0,2016,1263,5489,1361,4629,3814,1056,5700,0,5652,0.869,0.954,0.937,0.96,1.249,1.522,1.375,1.404,1.163,1.056,1.06,1.244,1.13,1.52,1.43,1.41,1.28,1.11,1.99,1.13,99
1424,874,1145,1580,0,1594,1357,1996,1360,2,1550,1035,1709,1104,1849,3658,1330,1046,0,1343,0.681,0.762,0.72,0.984,0.65,0.378,0.394,0.163,0.252,0.2,0.119,0.156,1.37,0.69,0.41,0.32,0.77,0.23,1.8,0.14,10/03/01@42/04/05
14135,17260,1222,5459,0,19279,5394,25881,1526,0,2113,1064,15242,1135,35113,7445,1440,14742,0,20867,0.905,0.939,0.899,0.732,4.8,3.59,7.954,7.722,9.697,4.575,7.15,55.883,0.78,3.77,7.96,9.39,9.44,5.04,1.87,7.22,01/05/02/04@01/05/02/07@01/20/15@02/01@16/01@16/17/07
2728,2263,1248,2131,0,2926,2731,3217,1452,0,1603,969,2664,948,4166,2617,1130,1382,0,3172,0.848,0.943,0.914,0.864,1.031,0.67,1.621,2.051,1.97,1.608,1.311,3.042,0.94,0.7,1.67,2.08,1.85,1.63,1.36,1.3,20/01/01/01/01@20/09/18/07@34/01/01/01
3092,2136,1292,3342,0,2019,1438,2418,1421,0,1728,1257,2231,1221,1695,1314,1125,1736,0,1669,0.747,0.851,0.901,0.844,0.804,0.959,0.704,0.508,0.511,0.976,0.787,0.514,1.19,1.07,0.9,0.54,0.68,1.09,0.91,0.86,01/02@01/06@01/20/33@14/01@16/21/05
2004,1128,1170,1690,0,1499,1073,1872,1352,0,1596,1334,1821,1096,1361,1265,1088,964,0,1202,0.619,0.743,0.823,0.902,0.814,0.631,0.81,0.437,0.354,0.432,0.444,0.603,1.59,0.74,1.14,0.54,0.58,0.61,2.31,0.51,11/02/03/04@34/11/03
1880,1102,1236,702,0,1385,849,1923,1463,0,1547,3086,1819,1187,1256,12390,1079,805,0,1033,0.661,0.781,0.831,0.75,1.091,0.864,0.036,0.023,0.022,0.015,0.432,0.083,1.19,1.2,0.04,0.02,0.03,0.02,0.04,0.69,10/03/02@14/10@43/01/03/09
2164,1559,1212,2618,0,2212,1784,2557,1504,0,1533,1020,1968,846,1720,1408,1127,995,0,2048,0.853,0.924,0.845,1.027,0.788,0.73,0.73,0.814,0.832,0.811,0.51,0.652,1.12,0.78,0.9,1.05,0.95,0.9,0.73,0.51,12/04/03
3369,2763,1150,2115,0,3316,2038,4609,1600,0,1657,1117,3363,1036,5484,4536,1111,1724,0,5002,0.869,0.852,0.897,0.895,1.235,1.457,1.757,2.37,1.766,1.119,1.721,3.841,1,1.53,2.25,2.51,1.83,1.15,0.39,1.78,14/13/04@16/01@20/09@42/25
6110,4577,1380,5799,0,3524,2479,5065,1580,0,1794,1255,4400,1180,3846,3415,1347,3253,0,3867,0.931,0.954,0.904,1.185,1.221,1.272,1.153,1.049,1.131,0.387,0.699,1.026,1.22,1.3,1.2,1.14,1.19,1,2.77,0.74,01/05@14/13/01/01@16/13
4089,3323,1322,12690,0,1886,12969,2373,1454,0,1725,2388,2377,1241,1557,4519,1428,2634,0,2591,0.905,0.912,0.891,0.918,0.123,0.061,0.106,0.092,0.133,0.111,0.7,1.379,1,0.06,0.11,0.1,0.16,0.13,2,0.75,01/01/11/02/01@01/01/11/02/02@01/01/11/03/01@01/01/11/03/02@01/01/11/04/01@01/01/11/04/02@01/02/02@10/03/01/01/03@16/21/17
2234,1620,1112,3502,0,2342,1885,2619,1398,0,1377,977,2011,1016,2860,3487,928,3944,0,2694,0.933,0.92,0.934,1.002,0.774,0.834,0.803,0.533,0.574,0.607,0.622,0.573,1.09,0.92,0.91,0.6,0.62,0.65,1.02,0.57,01/04@01/06/02/01@20/09/18/09/01@30/01/09/11@42/01
2032,1356,1116,2187,0,1951,1501,2347,1316,0,1471,981,1713,918,2497,1953,947,2121,0,2213,0.871,0.926,0.896,0.982,0.991,0.816,0.875,0.851,0.815,1.034,0.648,0.586,1.14,0.87,1,0.97,1.07,1.12,1.27,0.65,20/09/07/03@20/09/07/27
3169,2032,1141,1906,0,1914,1023,2524,1601,0,1644,1015,2033,1020,1558,837,1192,1520,0,1854,0.841,0.87,0.848,1.197,1.323,1.579,1.84,1.867,0.67,1.393,0.982,1.418,1.35,1.72,2.2,2.34,2.66,2.19,1.23,1.03,20/01/03@20/01/25@20/03@20/09/04
3794,2630,1285,2511,0,2219,1507,2818,1472,0,1700,1218,2580,1154,1862,1504,1216,2143,0,2184,0.873,0.932,0.916,1.091,1.214,1.137,0.961,0.654,0.664,0.929,0.731,0.459,1.26,1.19,1,0.74,0.84,0.95,1.3,0.75,14/07@14/13@16/01
6789,5468,1268,6382,0,3270,3286,4209,1716,0,2309,1733,3345,1149,2425,1872,1138,2649,0,2116,0.871,0.913,0.937,1.009,0.917,0.78,1.074,0.779,0.802,0.902,0.959,0.826,1.12,0.79,1.16,0.82,0.9,1.11,1.13,0.99,11/02/03/04@32/01/01@32/07/07
2103,1247,1204,2309,0,2247,1347,2348,1366,0,1666,900,3022,1065,2038,1025,1266,2055,0,2413,0.684,0.839,0.917,0.887,1.297,1.25,1.05,1.555,2.105,2.071,0.803,0.289,1.4,1.43,1.29,1.58,2.3,2.18,1.74,0.84,01/04@01/05@16/19/03@20/01/01/01@20/01/03@20/01/13@20/01/27@20/03/22@20/03/25@32/01/01@32/05/01/03@32/07/05@34/01/01/01
2636,1669,1240,2849,0,1672,1325,2149,1512,0,1589,939,1976,1025,1413,955,1135,1766,0,1785,0.842,0.848,0.911,1.098,0.651,0.666,0.717,0.912,0.646,0.795,0.734,0.588,1.26,0.77,0.78,1.05,1.47,1.31,1.8,0.82,01/05@14/07/02/01
1525,828,1146,789,0,1492,807,1647,1250,0,1506,878,1887,987,1266,697,1238,984,0,1210,0.306,0.579,0.868,0.283,1.281,0.989,1.286,1.196,0.691,0.979,1.107,0.199,0.93,1.52,2.19,1.41,1.51,2.05,2.16,1.46,14/13/01@34/11/03/07
5096,4782,1060,1939,0,6741,1980,7645,1348,0,1485,950,4477,866,7370,4356,1574,8013,0,9688,0.916,0.955,0.91,0.856,5.49,3.858,5.858,6.406,3.286,1.681,11.907,22.121,0.94,4.11,5.76,6.48,3.38,1.71,3.22,11.75,12/01/01@12/04@16/01
2379,2019,1099,2018,0,2312,1658,2886,1401,0,1615,1065,1874,998,5193,4263,1715,4469,0,3680,0.871,0.961,0.857,0.748,1.339,1.061,1.112,1.114,1.022,1.074,1.659,1.242,0.89,1.12,1.12,1.32,1.11,1.16,1.48,1.65,11/02/03/01@16/01@16/03/01
3056,2282,1100,2885,0,2801,1619,3367,1422,0,1375,954,2175,894,2610,1736,1653,6284,0,5624,0.883,0.947,0.93,0.961,1.446,1.584,1.641,1.944,1.624,1.434,1.877,1.269,1.09,1.67,1.65,2.03,1.9,1.51,1.97,1.9,14/04@20/01/10@20/03@20/09/04
3711,3032,1158,4976,0,3426,4314,4106,1484,0,1503,1127,3214,988,3675,2974,1475,5225,0,6212,0.925,0.973,0.935,0.968,0.99,0.541,0.643,0.688,0.909,1.156,0.389,0.552,1.03,0.59,0.66,0.73,0.96,1.19,0.67,0.4,99
3579,2223,1296,3210,0,2137,1467,2678,1740,0,1944,1156,2362,1141,1610,1167,1193,2666,0,3095,0.835,0.844,0.917,1.118,0.843,0.903,0.556,0.927,1.055,0.873,0.516,0.455,1.4,1.12,0.74,0.95,1.49,1.19,2.85,0.56,11/04/03/05@14/07/05@14/10@14/13/01/01@16/01@16/19/03
2591,1664,1177,9748,0,2449,5906,2320,1352,0,1739,1877,3209,1149,2256,5877,1453,1824,0,1849,0.754,0.85,0.933,0.986,0.131,0.216,0.099,0.091,0.13,0.196,0.085,0.047,1.25,0.24,0.11,0.09,0.14,0.2,1.56,0.08,10/03/01/03@10/03/04/03@14/07/07@14/13/01
5781,3900,1230,3471,0,3407,1830,4668,1700,0,1639,932,3644,1009,2427,909,1119,6372,0,7586,0.892,0.941,0.893,1.286,1.309,1.697,2.903,2.827,3.964,3.961,1.392,1.998,1.36,1.8,3.05,3.37,4.19,5.05,1.48,1.48,16/01@20/09/18/09/01@32/01/03@34/05@34/11/03/07@40/01@42/01@42/04/03@43/01/03/05
5073,3414,1190,2942,0,2937,1753,3708,1556,0,1579,1024,3384,1015,2458,2376,1014,5599,0,7659,0.866,0.876,0.879,1.158,1.628,1.419,1.207,0.612,0.621,0.705,1.506,1.511,1.35,1.53,1.38,0.67,0.71,0.82,2.04,1.56,99
2787,2025,1143,3212,0,2673,2091,3119,1455,0,1574,1044,2100,872,1599,1299,1257,3117,0,4034,0.917,0.95,0.914,1.005,0.95,0.853,1.026,1.189,1.204,0.892,0.71,0.885,1.14,0.98,1.09,1.3,1.43,1.06,0.61,0.74,01/01@01/04
3675,2920,1139,4108,0,3391,2715,4297,1450,0,1617,1192,2611,1168,8395,5766,1682,5080,0,6004,0.94,0.908,0.88,1.018,0.972,1.048,1.36,1.978,1.616,1.139,1.133,1.854,1.1,1.05,1.56,2.24,1.79,1.47,1.81,1.18,01/06/05@01/06/06/11@02/11@02/13@16/21/01@16/21/05@16/21/07@20/01/15@20/03
4044,3294,1062,4833,0,3112,2263,3725,1449,0,1430,958,2607,918,2860,2543,1264,3325,0,5133,0.872,0.96,0.895,0.934,0.483,1.129,1.563,1.44,1.439,0.91,0.758,1.122,1.07,1.17,1.62,1.57,1.55,1.01,1.15,0.8,01/01/13@01/02/07/03@10/03/01@11/02/03/04/03@14/07/05@14/13/01/01@16/01
3581,3378,1083,2976,0,3709,2411,4725,1521,0,1551,1047,2434,949,6596,3843,1555,5807,0,5903,0.877,0.895,0.905,0.799,1.498,1.358,2.207,2.913,2.318,1.637,2.166,3.417,0.89,1.42,2.37,3,2.23,1.78,0.32,2.21,01/01/11/02/01@01/03/01@11/02/03/04@32/01/05@34/11/03/07@42/16
3676,3790,1182,1035,0,3312,1289,3864,1358,0,1498,897,2945,941,3849,2975,1385,5499,0,9460,0.915,0.952,0.856,0.723,6.686,3.078,4.755,3.652,2.087,1.167,10.372,16.109,0.77,3.22,4.52,4.02,2.19,1.24,2.21,10.09,12/01/01@12/04@16/01
2773,1814,1244,3126,0,2288,1998,2575,1371,0,1876,1219,2853,1245,1857,1393,1218,1617,0,1634,0.748,0.89,0.915,0.966,0.778,0.764,0.873,0.973,1.284,1.008,0.834,0.855,1.25,0.8,0.95,1.02,1.31,1.07,2.04,0.86,11/04/03/01@16/03/03
2620,1934,1072,1505,0,2274,1481,2836,1384,0,1466,991,2114,755,3247,3790,1885,2180,0,2627,0.885,0.955,0.924,0.985,1.784,1.187,1.049,0.603,0.732,0.788,1.835,1.871,1.17,1.24,1.13,0.67,0.73,0.72,0.79,1.97,42/16
2384,1749,1202,2896,0,2293,2448,2353,1308,0,1474,1024,1989,942,2184,1986,1185,1924,0,3154,0.922,0.947,0.903,0.979,1.151,0.514,0.599,0.769,0.909,0.882,0.472,0.923,1.1,0.57,0.71,0.9,0.92,0.9,1.78,0.5,01/03/07@10/01/03@10/01/05/01@16/01@16/19/03
2375,1775,1079,2400,0,2164,1815,3175,1429,0,1507,1108,1846,990,3064,2932,1474,1673,0,1932,0.924,0.955,0.931,1.001,0.771,0.824,0.723,0.601,0.648,0.884,0.617,0.515,1.11,0.9,0.74,0.67,0.68,0.9,1.63,0.68,10/03/02@43/01/03/09
11651,9694,1885,7780,0,7470,4990,8148,2617,0,3884,3044,7044,1064,4556,2911,1154,12478,0,17468,0.858,0.889,0.932,0.912,1.415,1.441,1.345,1.225,1.23,1.255,1.44,1.496,1.14,1.42,1.63,1.36,1.38,1.58,1.77,1.56,01/03/16@11/02/02@12/04@12/10@16/19/03
2093,1422,1283,1916,0,2196,1354,2877,1350,0,1430,904,1998,1067,2300,1583,1111,1820,0,3050,0.899,0.982,0.88,0.975,1.251,1.235,1.295,1.403,1.194,1.354,1.264,1.512,1.07,1.37,1.37,1.55,1.38,1.34,1.47,1.33,99
5737,4236,1499,6838,0,3998,4256,5339,1722,0,1742,1095,5160,1267,2211,1836,1128,6778,0,8742,0.839,0.895,0.91,1.058,0.672,0.725,0.761,0.72,0.938,0.9,0.607,0.588,1.2,0.77,0.84,0.83,1.06,1.01,0.93,0.62,01/04@01/05/02/04@01/05/02/07@01/05/25@02/01/03
9955,7560,1451,6060,0,5169,3432,7296,1779,0,1678,1108,7610,1243,2009,1131,1095,10104,0,15803,0.863,0.899,0.934,1.106,1.378,1.328,1.812,1.892,2.999,1.723,0.99,1.53,1.25,1.41,1.95,2.11,3.09,2.14,1.79,0.99,14/07/11/01@16/01@20/09/07/03@20/09/07/25
1938,1356,1232,2359,0,1952,1686,2416,1389,0,1553,1082,1503,884,2871,3655,1420,3425,0,3016,0.842,0.907,0.893,0.938,0.58,0.646,0.607,0.547,0.47,0.568,1.053,0.875,1.12,0.72,0.7,0.6,0.66,0.58,1.66,1.06,01/03/01@01/04@01/05/25@10/03/01@10/03/03@10/03/04/09@11/02/03/04@16/01@16/19/05@18/02/01/01/05@20/09/16/09/03@20/09/18/09/01@30/01/05/05/01@30/05@32/01/03@32/05/03@34/05/01@34/07/02@34/11/03/03@34/11/03/07@34/11/03/13@40/01/03/01@40/01/03/03@40/10/02@42/01@42/04/03@42/04/05@42/29@43/01/03/05
1774,1129,1127,2168,0,1782,2950,2015,1522,0,1514,1068,1689,1174,1772,3075,1097,780,0,1586,0.782,0.641,0.759,1.05,0.187,0.129,0.136,0.209,0.149,0.239,0.591,0.473,1.2,0.18,0.29,0.29,0.35,0.28,1.2,0.65,20/01/03@20/01/27@20/03/25@20/09/16@32/07/05
5046,4137,1265,2962,0,2865,1892,3222,1500,0,2198,1662,2895,1110,2238,1556,1169,3506,0,3530,0.841,0.859,0.948,0.937,1.709,1.208,1.012,1.738,1.194,1.297,1.507,1.738,1.08,1.35,1.22,1.76,1.39,1.4,3.43,1.57,11/02/03/04
5586,4187,1545,1041,0,4293,1740,6449,2324,0,1682,962,5998,1414,1903,1324,1348,5038,0,10947,0.877,0.756,0.917,1.082,8.022,2.574,2.72,3.745,2.517,1.157,9.473,16.828,1.21,2.77,4.18,4.13,2.6,1.41,2.79,10.5,12/01/01@12/04@16/01@16/03/03
2245,1521,1320,1292,0,2251,1615,2490,1550,0,1499,1123,1992,965,2271,9033,1080,1052,0,2165,0.895,0.911,0.872,1.169,1.065,0.936,0.261,0.114,0.135,0.137,0.928,0.674,1.23,0.98,0.33,0.15,0.16,0.15,0.25,0.99,10/01/03/05@10/01/05/01
1668,1044,1275,1763,0,1600,1101,1849,1355,0,1465,1076,1351,957,1822,1645,1490,1290,0,2255,0.725,0.846,0.871,1.298,0.519,0.73,0.916,0.547,0.219,0.681,0.848,0.74,1.28,0.89,1.14,0.68,1.03,0.79,2.36,0.88,43/01/03/05
4286,3544,1286,5513,0,4145,3026,4600,1546,0,1574,1079,2426,1108,7346,3996,1772,3782,0,2445,0.884,0.954,0.903,0.967,0.886,1.188,1.125,1.86,2.039,1.959,0.996,0.878,1.07,1.24,1.15,2.01,1.89,1.96,1.95,1,14/01@14/07/05@14/13/01@16/01@16/19/03@20/03@32/01/07@42/04
4381,3527,1299,2799,0,4352,2269,4940,1503,0,1736,1098,2868,903,4744,2994,1555,2168,0,1876,0.864,0.974,0.935,1.036,1.701,1.867,2.735,2.054,1.963,1.581,2.591,2.721,1.11,1.93,2.68,2.14,1.87,1.59,2.59,2.59,12/01/01@12/04@14/07/05@14/07/07@14/13/01/01@16/01@16/17/09@32/01
2440,1781,1302,1945,0,2704,1982,3069,1653,0,1797,1217,2536,1083,3063,4229,967,1702,0,3963,0.888,0.953,0.855,1.004,2.044,1.033,0.982,0.958,0.76,0.523,1.319,1.067,1.11,1.12,1,1.1,0.84,0.54,1.14,1.39,14/04@20/09/01
4118,2835,1538,2202,0,2127,1105,2874,1825,0,1561,860,3385,1582,1417,833,1219,2245,0,3036,0.769,0.85,0.907,0.981,0.819,1.796,2.135,0.941,0.687,1.06,1.274,1.99,1.28,1.88,2.33,1.17,0.85,1.71,1.07,1.34,10/01/05/01@10/03/05/01@16/01@18/01/01@18/02/01@30/01@32/01/03
6354,5162,1512,4629,0,3338,2208,4191,1568,0,1625,1023,3443,1100,2253,1166,1309,3861,0,3424,0.871,0.924,0.973,1.001,1.309,1.353,1.919,2.581,2.423,2.063,0.635,1.811,1.17,1.37,2.02,2.67,2.65,2.24,2.05,0.99,14/07/05@14/13/01
