@RELATION 'derisi0.names'

@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/05/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/03/02,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/05/02,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/11/07,01/01/13,01/02,01/02/02,01/02/02/07,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/01/03,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/01,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/01/07,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/07,01/05/07/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/02/03,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/06/13,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/05/11,01/20/13,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/03,01/20/19/05,01/20/21,01/20/23,01/20/25,01/20/27,01/20/29,01/20/31,01/20/33,01/20/35,01/20/35/01,01/20/35/01/01,01/20/37,01/20/37/01,02,02/01,02/01/01,02/01/03,02/07,02/07/01,02/07/03,02/08,02/09,02/10,02/11,02/11/05,02/11/07,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/05,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/07,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/01,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/01/13,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/04/05,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/01,14/13/04/02,16,16/01,16/01/01,16/02,16/03,16/03/01,16/03/03,16/05,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/14,16/17,16/17/01,16/17/03,16/17/05,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/03,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/07,18/02/09,18/02/10,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/08,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/09,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/07,20/09/07/25,20/09/07/26,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/01,20/09/14/02,20/09/16,20/09/16/01,20/09/16/02,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/07,20/09/18/09,20/09/18/09/01,20/09/18/09/01/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/02,30/01/05/01/03,30/01/05/01/04,30/01/05/01/06,30/01/05/05,30/01/05/05/01,30/01/05/05/03,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/08,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/05,30/05/01/10,30/05/01/12,30/05/01/12/05,30/05/01/18,30/05/02,30/05/02/14,30/05/02/16,30/05/02/20,30/05/02/24,30/05/02/24/04,30/05/02/26,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/03,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/07/09,32/10,32/10/03,32/10/07,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/01/07,34/05,34/05/01,34/05/02,34/05/07,34/07,34/07/01,34/07/02,34/11,34/11/01,34/11/03,34/11/03/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,34/11/13,34/11/13/07,36,36/20,36/20/18,38,38/05,38/07,40,40/01,40/01/01,40/01/03,40/01/03/01,40/01/03/03,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/02/02,40/10/02/02/03,40/10/02/03,40/10/02/03/02,40/10/02/04,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/04,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/01,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/07,43/01/03/09,43/03,47,47/01,47/01/01,99

@DATA
1286,0,1603,1,3201,1744,1272,0,0,2563,0,2114,1199,1.42,1457,915,10/03/04/05@16/01
1094,0,1410,0,6575,1114,756,0,0,2150,0,6875,862,0.69,5461,6013,01/03/07@10/01/03@10/01/05/01@16/01@16/17/09@32/01/09
1087,0,1341,0,3296,1108,791,0,0,2100,0,3179,807,1.08,2188,2372,14/07/05@14/10@14/13/01/01@16/01@16/19/03
1092,0,1357,0,3643,1112,761,0,0,2158,0,3694,850,0.89,2531,2844,11/02/03/01/01@11/02/03/04
1079,0,1271,0,1629,1080,762,0,0,2148,0,1392,796,1,549,596,99
1454,0,1427,0,5222,1404,889,0,0,2467,0,4974,1324,0.94,3818,3650,20/01/01/01/01@20/01/03@20/01/07@20/03@20/09/16@20/09/18/07@34/01/01/01
1135,0,1383,0,1765,1113,793,0,0,2171,0,1890,852,1.32,652,1038,01/04@01/05/02/07@16/19/03
2501,0,1477,0,3370,1448,911,0,0,2536,0,2934,1060,1,1922,1874,32/07
1359,0,1506,0,3946,1814,1390,0,0,2443,0,2739,1163,0.97,2132,1576,01/06@02/11/05@02/13@02/25@14/10@20/01/15
1008,0,1392,0,2892,1068,718,0,0,2202,0,2582,772,0.95,1824,1810,01/01/09/02/01@01/04
933,0,1352,0,17548,1201,813,0,0,2261,0,22307,909,0.83,16347,21398,12/01/01@12/04@14/10@16/01@43/01/03/05
976,0,1255,0,1884,1039,687,0,0,2035,0,1815,807,1.09,845,1008,11/04/03/01@12/07@16/03/03
943,0,1193,0,1522,974,698,0,0,2035,0,2754,831,1.1,548,1923,01/01/03/05@01/01/06/06@01/01/09/07@16/19/03@20/01/07@20/01/27@20/03/02/03/01@20/03/22@20/09/13@32/05/01/03@32/07@42/25
1350,0,1547,0,4925,1533,1136,0,0,2417,0,3352,1136,0.97,3392,2216,01/05/25@14/07/02/02
1261,0,1563,0,4426,1617,1130,0,0,2400,0,3527,1094,0.84,2809,2433,01/05/03@01/05/25@02/19@42/01
1001,0,1215,0,1918,1090,798,0,0,2248,0,1527,777,1.1,828,750,10/03/01@10/03/02
1217,0,1554,0,3387,1532,1136,0,0,2375,0,2710,1046,1.01,1855,1664,10/01/03@10/03/01@14/10@14/13@16/01@18/01/07@18/02/01/02/03@40/01/03@40/20
1001,0,1413,0,2958,1096,762,0,0,2240,0,2316,785,0.86,1862,1531,14/07/11@14/13/01/01@16/01@18/01/07@18/02/01@32/01
1187,0,1517,0,4339,1575,1136,0,0,2381,0,3229,1061,0.92,2764,2168,01/04/04@10/03/01@16/01@18/02/01/02/05@34/11/03/07@40/01
998,0,1163,0,6846,1146,756,0,0,2292,0,4670,784,0.86,5700,3886,01/02@02/13/01@20/01/15@32/01@32/05/01/03
940,0,1232,0,1529,952,645,0,0,2114,0,1494,783,1.09,577,711,34/11/03/07@41/01/01@43/01/03/05
1233,0,1603,0,3024,1360,886,0,0,2488,0,2762,1142,0.91,1664,1620,14/10@16/01@20/09/18/09/01@40/01@42/04@43/01/03/05
928,0,1063,0,1874,984,679,0,0,2019,0,1837,797,1.04,890,1040,11/02/01@11/02/02@11/02/03/01
929,0,1052,0,1556,965,689,0,0,2048,0,1574,781,1.23,591,793,02/07/01@11/04/02
969,0,1166,0,3483,993,666,0,0,2102,0,2528,758,1.01,2490,1770,01/05/02/04@01/05/02/07@01/20/15@02/01@16/01@16/17/07
1249,0,1557,0,3033,1489,1138,0,0,2297,0,2433,892,1.07,1544,1541,01/07/01@01/20/15/03@16/21/05@20/01/15
919,0,1143,0,3306,991,690,0,0,2088,0,2552,772,0.86,2315,1780,01/05@02/07/01@16/21/07
1334,0,1162,0,3931,1284,930,0,0,2118,0,1808,957,1.11,2647,851,14/01@20/01/01/01/01@20/03@20/09/04
1213,0,1652,0,6003,1389,932,0,0,2368,0,5149,1253,0.89,4614,3896,20/09/07@20/09/18
1244,0,1549,0,4667,1375,968,0,0,2368,0,4033,1160,0.87,3292,2873,01/01/09/04/02@01/01/09/05/02@01/01/09/06/01@01/01/09/06/02@01/02/02/07@01/07/01@16/17/09
1123,0,1521,0,3521,1283,876,0,0,2318,0,5492,974,0.85,2238,4518,99
1439,0,1400,0,12493,1514,1190,0,0,2396,0,5742,1095,1.07,10979,4647,01/04@16/19/03@20/01/27@20/03/22@20/03/25@32/05/01/03
1261,0,1401,0,10236,1322,988,0,0,2198,0,10242,914,0.88,8914,9328,01/05@42/01
1340,0,1268,0,8736,1208,748,0,0,2144,0,5203,938,0.99,7528,4265,14/01@16/01@32/01/07
1184,0,1368,0,2344,1225,813,0,0,2169,0,2235,967,1.01,1119,1268,01/07/01
1090,0,1481,0,1914,1254,843,0,0,2120,0,1848,875,1.4,660,973,01/05/25@11/02/03/04@16/03/01
1101,0,1620,0,3691,1222,830,0,0,2165,0,3260,929,1.04,2469,2331,01/05/02/04@01/05/02/07@01/05/03@02/16@02/19
1276,0,1476,0,8977,1558,1156,0,0,2332,0,4465,1131,0.94,7419,3334,01/06/02/02@14/04@20/09/07/03@40/10@40/20
1177,0,1419,0,4323,1600,1188,0,0,2287,0,2696,1088,0.96,2723,1608,01/04@14/07/03@30/05@34/11/03/07@40/01@42/04@43/01/03/05
1172,0,1363,0,2953,1582,1164,0,0,2274,0,2004,1090,1.13,1371,914,11/02/03/04
1321,0,1456,0,12960,1749,1266,0,0,2305,0,5983,1174,0.95,11211,4809,01/01/09/06/01@01/01/09/07/01@01/03/01/03@01/03/04/03@01/04@02/07@16/17/07@40/01/05
1190,0,1477,0,2013,1166,817,0,0,2182,0,1862,841,0.96,847,1021,01/03/04@01/04@01/05/02/01@01/05/02/04@01/05/02/07@02/19@14/07/02
1354,0,1365,0,20208,1551,1120,0,0,2386,0,16799,1206,0.89,18657,15593,12/01/01@12/04@16/01
1038,0,1397,0,1198,550,527,0,0,2217,0,1660,881,1.28,648,779,20/01/01/01@34/01/01
1132,0,1249,0,3234,1260,819,0,0,2077,0,1808,1030,1.38,1974,778,16/01@20/09/13
1000,0,1174,0,1527,1105,722,0,0,1960,0,1351,856,1.37,422,495,01/03/16/03@10/01/05/03/01@10/03/02/01
1048,0,1274,0,1617,1094,714,0,0,2058,0,1582,836,1.18,523,746,99
1098,0,1460,0,1642,1078,731,0,0,2160,0,1602,841,1.17,564,761,30/01/05/05/01@30/05/01@32/01/05@34/11/09@42/01@42/04/03
1136,0,1483,0,2503,1060,726,0,0,2098,0,2381,880,1.02,1443,1501,14/13@16/01@42/01
1105,0,1495,0,1551,1078,751,0,0,2116,0,1576,885,1.11,473,691,01/04@01/05/07@01/06
1050,0,1566,0,2696,1143,786,0,0,2149,0,2595,857,0.82,1553,1738,11/04/01@16/03/03
1547,0,2618,1,6234,1858,1436,0,0,2558,0,4538,1267,1.01,4376,3271,01/04@16/19/03@20/01/03@20/01/13@20/03/25@34/11/03
1079,0,1566,0,1913,1118,784,0,0,2138,0,1783,811,1.12,795,972,01/01@20/01/07@20/09/18
1074,0,1318,0,1629,1048,694,0,0,2028,0,1638,900,1.36,581,738,11/04/03/01
1048,0,1340,0,3396,1145,774,0,0,1998,0,3792,910,0.95,2251,2882,32/01@42/27/03
1196,0,1400,0,3029,1600,1148,0,0,2322,0,2412,1132,1.4,1429,1280,01/07/01
1006,0,1367,0,2327,1130,802,0,0,2094,0,1995,804,1.06,1197,1191,11/02/03/01@11/02/03/04@11/04/02
1099,0,1335,0,6854,1146,802,0,0,2177,0,8146,832,0.68,5708,7314,12/01/01@12/04@16/01
1028,0,1256,0,1849,1075,715,0,0,1989,0,2047,882,1.13,774,1165,14/04@20/09/07@20/09/13@42/25
999,0,1211,0,1619,1096,703,0,0,1987,0,1819,868,1.47,523,951,10/01/09/05@10/03/02@10/03/04/03@16/01
1568,0,1413,0,1867,1356,830,0,0,2412,0,4527,1362,0.93,511,3165,10/01/05/01@11/04/03@12/04@16/03/03@20/01/21
984,0,1242,0,1770,1083,724,0,0,2140,0,1934,869,1.04,687,1065,20/09/18/09/01@40/01@42/04/03@43/01/03/05
1425,0,1434,0,10469,1412,931,0,0,2467,0,10797,1239,0.92,9057,9558,12/04@12/10@16/03@16/19/03
928,0,1169,0,1206,1077,731,0,0,2007,0,895,821,1.09,129,74,12/10
1380,0,1561,0,5474,1397,866,0,0,2577,0,5242,1098,1.27,4077,4144,12/01/01@12/04@16/01@16/17/09
1296,0,1681,0,5853,1778,1457,0,0,2521,0,3681,1164,1,4075,2517,01/04@02/45/11@10/03/01/01/11@10/03/03@10/03/04/09@16/01@16/19/03@20/09/14/02@20/09/16/09/03@32/01/03@34/05/01@34/05/02@40/01/03/01@40/01/03/03@42/02@42/04@42/27/01@43/01/03/05
1123,0,1359,0,2834,1042,696,0,0,2140,0,2631,801,0.88,1792,1830,14/07/11@16/17/09
1147,0,1319,0,6297,1043,708,0,0,2158,0,5855,798,0.93,5254,5057,02/11@02/45/15@16/17@20/01/01/01@20/01/15@20/03/01/01@20/03/22@20/09/13@34/01/01/03@34/11/03/13
1309,0,1545,0,7845,2056,1833,0,0,2574,0,5452,1142,0.89,5789,4310,14/07/11@14/13/01/01
1051,0,1269,0,2777,1047,702,0,0,2190,0,2406,791,0.93,1730,1615,14/07/11@14/13/04/02
1228,0,1490,0,2617,1583,1172,0,0,2362,0,2047,1010,1.31,1034,1037,10/01/02@10/01/05@16/19/03
1274,0,1632,0,2922,1638,1222,0,0,2441,0,2651,1067,1.11,1284,1584,01/01/03/03/01@01/04
950,0,1181,0,2019,1037,687,0,0,2020,0,1989,798,1.25,982,1191,12/04/03
953,0,1308,0,3116,1050,698,0,0,2074,0,2826,813,1.15,2066,2013,01/01@01/05@02/16@10/01/05/03/01
901,0,1196,0,2123,1047,681,0,0,2054,0,1978,770,1.29,1076,1208,11/02/03/01@11/02/03/04
1250,0,1630,0,3883,1251,796,0,0,2288,0,4633,1144,0.89,2632,3489,01/05/11/07/01@01/06/06/11@01/20/35/01@16/21/05@16/21/07@20/01/15@32/07/01
944,0,1150,0,2310,1011,682,0,0,2080,0,2285,772,1.11,1299,1513,01/04@01/05@01/06@32/01/01@32/01/03
1069,0,1224,0,5993,1094,762,0,0,2330,0,5544,817,1.04,4899,4727,01/01@01/05/25@02/19@14/07/11@14/13/01@16/17/09
1297,0,1644,0,4307,1594,1244,0,0,2440,0,3160,1054,1.03,2713,2106,10/03/01@14/04@20/01/01/01/01@20/09/04@20/09/18/07@34/01/01/01
965,0,1219,0,9178,1032,700,0,0,2340,0,5866,754,1.04,8146,5112,99
966,0,1203,0,2641,997,675,0,0,2288,0,2317,737,1,1644,1580,11/04/03/01@12/04@14/01@14/04@14/07@16/01@16/02@30/05@32/01/11@36/20/18@40/01/03@40/10/02
1325,0,1742,0,3028,1429,902,0,0,2582,0,2541,1211,1.17,1599,1330,11/02/03/01@11/02/03/04
992,0,1112,0,3256,979,672,0,0,2071,0,2946,788,1.03,2277,2158,99
1316,0,1644,0,10556,1437,955,0,0,2496,0,9908,1640,0.78,9119,8268,16/01@18/02/01/01@32/01/07@32/05/01
956,0,1055,0,3874,961,657,0,0,1983,0,3179,769,1.18,2913,2410,01/03@10/01/02@10/01/03@10/01/05/01@10/01/05/03@11/02/03/04@11/04/01@11/04/03/01@11/04/03/11@16/03/03@16/19/03
1222,0,1659,0,5361,1396,884,0,0,2411,0,4915,1196,0.94,3965,3719,01/01/05@01/05@01/20/31@14/01
1304,0,1673,0,5026,1522,1076,0,0,2296,0,3809,976,0.81,3504,2833,01/06/06/11@01/20
1215,0,1613,0,4572,1294,946,0,0,2336,0,4530,995,0.92,3278,3535,01/03/16/01@12/07@16/01
1287,0,1288,0,4938,1444,994,0,0,2225,0,2083,1046,0.99,3494,1037,01/04@01/05@01/06/10@11/04/03@14/07/03@30/01@32/01/07
1039,0,1506,0,2540,1174,818,0,0,1948,0,2453,939,1.02,1366,1514,10/01/05@10/03/02@11/04/03/01@16/03/03
1101,0,1517,0,4518,1247,893,0,0,2173,0,3902,998,1.03,3271,2904,01/05/25@20/01/03/01@20/03@20/09/16@20/09/18/07@34/11/12
1273,0,1435,0,4421,1498,1105,0,0,2239,0,2725,1012,1,2923,1713,99
1132,0,1413,0,2008,1170,819,0,0,2136,0,1961,812,1.07,838,1149,01/04@10/03/01@40/01@42/01
1127,0,1399,0,2932,1255,855,0,0,2122,0,2735,934,0.92,1677,1801,14/04@20/09/07/03@20/09/16
1292,0,1228,0,3609,1322,819,0,0,2341,0,3060,1046,1.18,2287,2014,01/07/01@14/07/07@18/02/01
1149,0,1525,0,2673,1196,801,0,0,2204,0,2142,873,1.02,1477,1269,10/01/03/03@10/01/09/05@11/02/03/04@34/11/03/07
1170,0,1439,0,1683,1153,794,0,0,2132,0,1493,856,1.05,530,637,10/03/02@11/02/03/04
1225,0,1663,0,6395,1174,822,0,0,2426,0,7770,970,0.85,5221,6800,01/03/04@01/04/04
1151,0,1261,0,3057,1336,864,0,0,2258,0,5091,2486,1.31,1721,2605,32/01@34/11/12
1324,0,1595,0,13307,1856,1540,0,0,2467,0,7854,1256,1.02,11451,6598,12/01/01@16/01
1117,0,1481,0,3741,1155,780,0,0,2129,0,3779,835,0.86,2586,2944,01/05/03/03/04@20/09/07/03@42/01
1249,0,2524,1,3608,1626,1214,0,0,2378,0,2757,1138,1.27,1982,1619,01/03/04
1232,0,2556,0,5172,1855,1590,0,0,2450,0,3764,1191,1.04,3317,2573,16/03/01@30/01/05/05@34/11/03/07
1092,0,1470,0,2789,1112,748,0,0,2069,0,2614,769,0.94,1677,1845,12/01/01@42/16
1306,0,1473,0,4648,2060,1494,0,0,2436,0,2839,1080,0.98,2588,1759,11/02/01@11/04/01@11/06/01@12/01/01@16/03/03
1163,0,1322,0,4632,1694,1218,0,0,2218,0,5087,2838,1.03,2938,2249,10/03/01/01@10/03/02/01@43/01/03/09
1212,0,1359,0,6049,1379,886,0,0,2241,0,4872,2486,1.01,4670,2386,99
925,0,1254,0,1702,1065,687,0,0,2012,0,1624,869,1.2,637,755,10/01/05/03/01@10/03/02/01
1379,0,1466,0,12136,1446,920,0,0,2354,0,16835,9092,0.97,10690,7743,99
1256,0,1601,0,6556,3608,3189,0,0,2579,0,2832,1160,1.02,2948,1672,10/03/01@42/04/05
1506,0,1844,0,46938,7596,8130,0,0,2750,0,38856,1338,0.94,39342,37518,01/05/02/04@01/05/02/07@01/20/15@02/01@16/01@16/17/07
940,0,1303,0,2683,1080,744,0,0,2088,0,2411,793,0.86,1603,1618,20/01/01/01/01@20/09/18/07@34/01/01/01
1652,0,1434,0,2194,1338,832,0,1,2483,0,6365,1126,0.89,856,5239,01/02@01/06@01/20/33@14/01@16/21/05
1621,0,1432,0,2489,1260,785,0,0,2424,0,6635,1136,0.94,1229,5499,11/02/03/04@34/11/03
1146,0,1481,0,2089,1293,816,0,0,2299,0,4629,1086,1.99,796,3543,10/03/02@14/10@43/01/03/09
946,0,1281,0,1513,1060,706,0,0,2140,0,1326,801,1.23,453,525,12/04/03
1001,0,1233,0,1923,1034,690,0,0,2147,0,1703,773,1.01,889,930,14/13/04@16/01@20/09@42/25
1297,0,1722,0,12238,1394,889,0,0,2599,0,10431,1495,0.9,10844,8936,01/05@14/13/01/01@16/13
1294,0,1934,0,7929,1408,940,0,0,2620,0,7090,1292,0.87,6521,5798,01/01/11/02/01@01/01/11/02/02@01/01/11/03/01@01/01/11/03/02@01/01/11/04/01@01/01/11/04/02@01/02/02@10/03/01/01/03@16/21/17
1021,0,1191,0,3375,1000,702,0,0,2182,0,2776,735,1.04,2375,2041,01/04@01/06/02/01@20/09/18/09/01@30/01/09/11@42/01
1025,0,1167,0,3206,1040,743,0,0,2156,0,1835,703,1.2,2166,1132,20/09/07/03@20/09/07/27
924,0,992,0,1601,959,647,0,0,2052,0,1491,775,1.28,642,716,20/01/03@20/01/25@20/03@20/09/04
880,0,1056,0,2907,970,638,0,0,2015,0,2456,797,0.96,1937,1659,14/07@14/13@16/01
860,0,1024,0,2399,939,626,0,0,1990,0,2024,769,1.07,1460,1255,11/02/03/04@32/01/01@32/07/07
1232,0,1553,0,2210,1346,873,0,0,2454,0,1799,1052,1.34,864,747,01/04@01/05@16/19/03@20/01/01/01@20/01/03@20/01/13@20/01/27@20/03/22@20/03/25@32/01/01@32/05/01/03@32/07/05@34/01/01/01
876,0,990,0,2295,954,670,0,0,1930,0,1883,736,1.04,1341,1147,01/05@14/07/02/01
1325,0,1607,0,8249,1346,932,0,0,2373,0,6888,1192,0.84,6903,5696,14/13/01@34/11/03/07
1250,0,1607,0,12529,1264,909,0,0,2332,0,15715,971,0.81,11265,14744,12/01/01@12/04@16/01
1230,0,1286,0,6447,1430,1084,0,0,2266,0,2544,1193,1.06,5017,1351,11/02/03/01@16/01@16/03/01
1199,0,1528,0,2011,1374,943,0,0,2426,0,1814,957,1.06,637,857,14/04@20/01/10@20/03@20/09/04
1166,0,1592,0,6074,1212,876,0,0,2312,0,6225,924,0.85,4862,5301,99
1067,0,1542,0,5787,1234,878,0,0,2228,0,5101,953,1.04,4553,4148,11/04/03/05@14/07/05@14/10@14/13/01/01@16/01@16/19/03
1212,0,1137,0,3766,1212,764,0,0,2060,0,2545,892,1.24,2554,1653,10/03/01/03@10/03/04/03@14/07/07@14/13/01
1121,0,1612,0,6478,1261,876,0,0,2223,0,5788,1086,1.08,5217,4702,16/01@20/09/18/09/01@32/01/03@34/05@34/11/03/07@40/01@42/01@42/04/03@43/01/03/05
1096,0,1450,0,7337,1259,858,0,0,2276,0,6479,1039,0.98,6078,5440,99
1049,0,1464,0,1556,1132,782,0,0,2267,0,1346,885,1.21,424,461,01/01@01/04
1265,0,1433,0,17652,1838,1758,0,0,2379,0,7549,1123,1.06,15814,6426,01/06/05@01/06/06/11@02/11@02/13@16/21/01@16/21/05@16/21/07@20/01/15@20/03
1057,0,1392,0,2072,1122,812,0,0,2192,0,1856,876,1.18,950,980,01/01/13@01/02/07/03@10/03/01@11/02/03/04/03@14/07/05@14/13/01/01@16/01
1357,0,1590,0,29600,2374,2672,0,0,2497,0,14997,1176,0.91,27226,13821,01/01/11/02/01@01/03/01@11/02/03/04@32/01/05@34/11/03/07@42/16
1155,0,1429,0,9568,1134,810,0,0,2247,0,10554,923,0.74,8434,9631,12/01/01@12/04@16/01
1155,0,1198,0,2776,1253,790,0,0,1987,0,2075,994,1.17,1523,1081,11/04/03/01@16/03/03
1342,0,1594,0,9344,2009,1596,0,0,2362,0,6299,1202,1,7335,5097,42/16
1089,0,1516,0,6009,1117,796,0,0,2006,0,6933,882,0.92,4892,6051,01/03/07@10/01/03@10/01/05/01@16/01@16/19/03
1274,0,1608,0,7264,1813,1476,0,0,2500,0,4950,1221,0.99,5451,3729,10/03/02@43/01/03/09
1096,0,1326,0,21110,1229,896,0,0,2152,0,21270,1061,0.92,19881,20209,01/03/16@11/02/02@12/04@12/10@16/19/03
1083,0,1442,0,3601,1140,801,0,0,2097,0,3304,877,1.19,2461,2427,99
928,0,1227,0,1871,1083,710,0,0,2069,0,1676,807,1.11,788,869,01/04@01/05/02/04@01/05/02/07@01/05/25@02/01/03
